Order_ID,Date,Customer_ID,Gender,Age,Region,Category,Product_Name,Quantity,Unit_Price,Total_Sales,Payment_Method,Customer_Rating,Returned
ORD10347,2025-12-23,CUST155,Male,29.0,South,Electronics,Smartphone,2,26120.5,52241.0,Net Banking,4.0,No
ORD10508,2025-12-24,CUST320,Female,47.0,South,Clothing,Jeans,1,1441.03,1441.03,Cash on Delivery,3.0,No
ORD10966,2025-12-25,CUST145,Male,47.0,South,Clothing,Jacket,1,2985.85,2985.85,UPI,2.0,No
ORD10133,2025-12-25,CUST207,Male,19.0,North,Books,Novel,2,398.57,797.14,UPI,5.0,No
ORD10879,2025-12-26,CUST247,Female,20.0,South,Home & Kitchen,Blender,1,2275.09,2275.09,UPI,4.0,No
ORD10613,2025-12-26,CUST244,Male,37.0,North,Clothing,Dress,1,2081.13,2081.13,Credit Card,4.0,No
ORD10473,2025-12-27,CUST278,Male,28.0,South,Beauty,Skincare Set,1,1331.78,1331.78,UPI,3.0,No
ORD10874,2025-12-27,CUST210,Male,64.0,North,Home & Kitchen,Coffee Maker,5,3352.54,16762.7,Debit Card,3.0,No
ORD10994,2025-12-29,CUST176,Male,38.0,South,Electronics,Wireless Headphones,1,2473.59,2473.59,Cash on Delivery,4.0,No
ORD10821,2025-12-29,CUST188,Male,40.0,South,Electronics,Smart Watch,5,4555.15,22775.75,Credit Card,5.0,No
ORD10659,2025-12-29,CUST222,Female,20.0,North,Home & Kitchen,Coffee Maker,2,3390.37,6780.74,UPI,1.0,No
ORD10955,2025-12-30,CUST309,Male,,West,Home & Kitchen,Blender,1,2224.08,2224.08,UPI,4.0,Yes
ORD10233,2025-12-31,CUST162,Female,40.0,North,Clothing,Jeans,2,1431.67,2863.34,UPI,3.0,No
ORD10654,2025-12-31,CUST148,Male,24.0,North,Books,Novel,1,382.38,382.38,Credit Card,3.0,No
ORD10449,2025-12-31,CUST292,Female,22.0,Central,Home & Kitchen,Blender,5,2256.4,11282.0,UPI,2.0,No
ORD10412,2026-01-02,CUST197,Male,59.0,East,Clothing,T-Shirt,1,811.95,811.95,Debit Card,3.0,No
ORD10046,2026-01-02,CUST134,Female,34.0,North,Home & Kitchen,Bed Sheet Set,1,1164.82,1164.82,Debit Card,5.0,No
ORD10688,2026-01-04,CUST226,Female,27.0,Central,Electronics,Tablet,1,18049.06,18049.06,UPI,4.0,No
ORD10394,2026-01-04,CUST181,Male,43.0,Central,Electronics,Smartphone,1,25006.96,25006.96,UPI,5.0,No
ORD10481,2026-01-04,CUST128,Female,52.0,West,Electronics,Laptop,1,56324.86,56324.86,Debit Card,5.0,No
ORD10311,2026-01-05,CUST269,Female,61.0,North,Electronics,Tablet,1,18149.52,18149.52,Net Banking,4.0,No
ORD10844,2026-01-06,CUST192,Male,58.0,West,Books,Python Guide,5,593.17,2965.85,UPI,5.0,No
ORD10895,2026-01-06,CUST168,Male,43.0,West,Clothing,Sneakers,2,3412.98,6825.96,Credit Card,5.0,No
ORD10996,2026-01-06,CUST332,Female,60.0,Central,Electronics,Wireless Headphones,3,2508.64,7525.92,UPI,2.0,No
ORD10252,2026-01-08,CUST336,Male,36.0,East,Electronics,Laptop,1,53963.32,53963.32,UPI,3.0,No
ORD10510,2026-01-08,CUST146,Female,53.0,South,Clothing,Sneakers,3,3582.06,10746.18,Credit Card,5.0,No
ORD10012,2026-01-08,CUST345,Male,63.0,South,Electronics,Tablet,2,18892.16,37784.32,Net Banking,3.0,No
ORD10503,2026-01-08,CUST180,Male,51.0,East,Beauty,Sunscreen,5,481.78,2408.9,Debit Card,5.0,No
ORD10611,2026-01-09,CUST187,Female,,North,Home & Kitchen,Cookware Set,1,4406.34,4406.34,UPI,3.0,No
ORD10532,2026-01-09,CUST111,Female,38.0,Central,Home & Kitchen,Coffee Maker,1,3493.67,3493.67,Credit Card,5.0,No
ORD10139,2026-01-09,CUST270,Female,56.0,West,Clothing,Jeans,2,1488.34,2976.68,UPI,2.0,No
ORD10229,2026-01-10,CUST223,Male,44.0,South,Electronics,Smartphone,2,25957.06,51914.12,UPI,4.0,No
ORD10750,2026-01-11,CUST136,Male,31.0,North,Books,Python Guide,3,610.94,1832.82,Credit Card,2.0,No
ORD10384,2026-01-11,CUST130,Male,46.0,South,Books,Python Guide,1,623.06,623.06,UPI,,No
ORD10695,2026-01-12,CUST302,Female,27.0,East,Home & Kitchen,Blender,3,2152.42,6457.26,Debit Card,2.0,No
ORD10130,2026-01-12,CUST258,Male,33.0,West,Clothing,Jacket,2,3076.83,6153.66,UPI,5.0,No
ORD10984,2026-01-13,CUST297,Female,26.0,Central,Electronics,Smartphone,3,24481.68,73445.04,UPI,5.0,No
ORD10832,2026-01-13,CUST263,Male,46.0,North,Books,Self-Help Book,1,440.68,440.68,Credit Card,4.0,No
ORD10762,2026-01-14,CUST204,Female,44.0,Central,Electronics,Smart Watch,3,4335.64,13006.92,Net Banking,2.0,No
ORD10087,2026-01-14,CUST111,Male,53.0,South,Books,Data Science Handbook,5,927.57,4637.85,Debit Card,2.0,Yes
ORD10906,2026-01-15,CUST142,Female,62.0,East,Electronics,Laptop,5,53438.69,267193.45,Credit Card,4.0,No
ORD10071,2026-01-15,CUST179,Female,58.0,South,Clothing,T-Shirt,2,760.2,1520.4,UPI,3.0,No
ORD10362,2026-01-15,CUST158,Female,29.0,North,Clothing,T-Shirt,2,781.18,1562.36,UPI,4.0,No
ORD10939,2026-01-16,CUST256,Female,43.0,South,Electronics,Smartphone,2,25944.28,51888.56,Cash on Delivery,1.0,No
ORD10410,2026-01-19,CUST203,Female,61.0,South,Electronics,Smart Watch,2,4444.3,8888.6,Net Banking,4.0,No
ORD10545,2026-01-20,CUST107,Male,30.0,South,Clothing,Jeans,1,1478.8,1478.8,Credit Card,1.0,No
ORD10129,2026-01-20,CUST113,Male,59.0,South,Home & Kitchen,Coffee Maker,5,3499.13,17495.65,Credit Card,5.0,No
ORD10155,2026-01-20,CUST260,Male,36.0,West,Clothing,Jacket,2,2961.8,5923.6,Credit Card,4.0,No
ORD10653,2026-01-21,CUST271,Female,57.0,North,Books,Novel,1,392.97,392.97,Debit Card,4.0,No
ORD10147,2026-01-21,CUST219,Male,56.0,South,Clothing,Jeans,1,1561.16,1561.16,UPI,1.0,No
ORD10944,2026-01-21,CUST185,Male,58.0,South,Clothing,Sneakers,2,3349.44,6698.88,UPI,4.0,No
ORD10019,2026-01-21,CUST338,Male,,East,Clothing,Jeans,1,1436.29,1436.29,Net Banking,5.0,No
ORD10274,2026-01-21,CUST221,Male,53.0,East,Home & Kitchen,Bed Sheet Set,1,1248.04,1248.04,UPI,4.0,No
ORD10855,2026-01-21,CUST100,Female,41.0,Central,Clothing,T-Shirt,2,800.0,1600.0,UPI,5.0,No
ORD10148,2026-01-22,CUST340,Male,18.0,South,Electronics,Smartphone,2,25397.25,50794.5,UPI,4.0,No
ORD10475,2026-01-22,CUST157,Male,45.0,Central,Home & Kitchen,Cookware Set,1,4513.31,4513.31,Credit Card,4.0,No
ORD10039,2026-01-23,CUST316,Female,24.0,North,Clothing,Sneakers,2,3636.32,7272.64,Credit Card,4.0,Yes
ORD10053,2026-01-23,CUST321,Male,22.0,North,Beauty,Perfume,1,2559.48,2559.48,UPI,3.0,No
ORD10574,2026-01-24,CUST265,Female,21.0,South,Electronics,Smartphone,1,25474.56,25474.56,Cash on Delivery,5.0,No
ORD10524,2026-01-25,CUST114,Male,54.0,Central,Clothing,Dress,1,2021.14,2021.14,UPI,2.0,Yes
ORD10055,2026-01-25,CUST197,Female,64.0,South,Clothing,Jeans,2,1558.81,3117.62,UPI,4.0,No
ORD10781,2026-01-26,CUST230,Female,54.0,South,Clothing,Jacket,1,2881.26,2881.26,UPI,5.0,No
ORD10911,2026-01-26,CUST128,Male,24.0,West,Home & Kitchen,Coffee Maker,1,3337.31,3337.31,Debit Card,1.0,No
ORD10084,2026-01-27,CUST124,Male,24.0,East,Home & Kitchen,Bed Sheet Set,1,1231.5,1231.5,UPI,,No
ORD10222,2026-01-27,CUST239,Male,29.0,South,Electronics,Wireless Headphones,1,2526.68,2526.68,Debit Card,3.0,No
ORD10719,2026-01-27,CUST181,Female,56.0,South,Clothing,Jeans,1,1523.6,1523.6,UPI,4.0,No
ORD10276,2026-01-28,CUST160,Male,19.0,East,Home & Kitchen,Cookware Set,1,4577.41,4577.41,UPI,4.0,No
ORD10319,2026-01-28,CUST325,Female,19.0,East,Books,Novel,1,396.0,396.0,Cash on Delivery,1.0,No
ORD10104,2026-01-28,CUST349,Female,26.0,South,Beauty,Sunscreen,4,488.48,1953.92,Credit Card,4.0,No
ORD10441,2026-01-28,CUST318,Male,50.0,North,Books,Novel,2,392.84,785.68,Debit Card,5.0,No
ORD10678,2026-01-29,CUST226,Male,53.0,South,Electronics,Smartphone,2,24885.54,49771.08,UPI,4.0,No
ORD10387,2026-01-29,CUST237,Female,51.0,Central,Clothing,Jacket,2,3049.78,6099.56,Debit Card,5.0,No
ORD10947,2026-01-31,CUST292,Male,62.0,West,Clothing,Dress,3,2000.27,6000.81,Debit Card,2.0,No
ORD10404,2026-01-31,CUST112,Female,49.0,East,Electronics,Tablet,1,17441.88,17441.88,UPI,2.0,Yes
ORD10822,2026-01-31,CUST348,Male,36.0,West,Electronics,Smartphone,1,25010.18,25010.18,Debit Card,3.0,Yes
ORD10416,2026-01-31,CUST208,Female,62.0,South,Beauty,Skincare Set,2,1271.33,2542.66,UPI,1.0,No
ORD10370,2026-02-01,CUST280,Female,64.0,North,Home & Kitchen,Air Fryer,3,6699.96,20099.88,UPI,4.0,No
ORD10401,2026-02-01,CUST138,Female,37.0,North,Electronics,Tablet,1,17609.79,17609.79,UPI,4.0,No
ORD10103,2026-02-02,CUST185,Male,40.0,West,Electronics,Smart Watch,2,4542.11,9084.22,UPI,5.0,No
ORD10219,2026-02-02,CUST220,Male,30.0,South,Electronics,Tablet,1,17487.92,17487.92,UPI,4.0,Yes
ORD10426,2026-02-02,CUST325,Female,28.0,South,Electronics,Wireless Headphones,1,2505.03,2505.03,UPI,1.0,Yes
ORD10289,2026-02-04,CUST112,Male,51.0,South,Electronics,Smart Watch,1,4383.11,4383.11,UPI,4.0,No
ORD10991,2026-02-05,CUST112,Female,54.0,South,Books,Self-Help Book,2,453.64,907.28,Credit Card,5.0,No
ORD10225,2026-02-05,CUST136,Female,40.0,East,Electronics,Smartphone,1,24909.52,24909.52,Debit Card,4.0,No
ORD10599,2026-02-05,CUST265,Male,43.0,North,Electronics,Smart Watch,1,4447.61,4447.61,Debit Card,3.0,No
ORD10575,2026-02-05,CUST275,Female,18.0,West,Books,Novel,1,379.82,379.82,Debit Card,2.0,No
ORD10165,2026-02-05,CUST133,Female,25.0,South,Electronics,Laptop,2,52401.09,104802.18,Net Banking,3.0,No
ORD10495,2026-02-06,CUST229,Male,61.0,East,Beauty,Hair Dryer,2,1818.39,3636.78,UPI,4.0,No
ORD10058,2026-02-06,CUST200,Female,33.0,Central,Beauty,Hair Dryer,1,1983.91,1983.91,Debit Card,4.0,No
ORD10768,2026-02-06,CUST165,Male,,South,Books,Novel,1,398.46,398.46,Net Banking,2.0,No
ORD10620,2026-02-07,CUST153,Female,56.0,North,Clothing,Jeans,1,1472.1,1472.1,Net Banking,5.0,No
ORD10156,2026-02-07,CUST115,Male,42.0,South,Home & Kitchen,Cookware Set,1,4517.85,4517.85,UPI,5.0,No
ORD10177,2026-02-07,CUST343,Male,40.0,North,Beauty,Sunscreen,1,494.38,494.38,UPI,5.0,No
ORD10202,2026-02-08,CUST241,Male,,West,Home & Kitchen,Blender,1,2285.53,2285.53,UPI,1.0,No
ORD10624,2026-02-09,CUST260,Female,44.0,South,Electronics,Tablet,1,17671.07,17671.07,UPI,5.0,No
ORD10546,2026-02-09,CUST178,Female,62.0,North,Clothing,Sneakers,1,3475.64,3475.64,Credit Card,2.0,No
ORD10839,2026-02-09,CUST294,Female,58.0,South,Clothing,Jacket,1,2957.79,2957.79,Debit Card,5.0,No
ORD10097,2026-02-11,CUST115,Female,26.0,South,Home & Kitchen,Blender,1,2227.09,2227.09,UPI,3.0,No
ORD10111,2026-02-11,CUST214,Female,55.0,East,Home & Kitchen,Blender,2,2207.85,4415.7,Debit Card,3.0,No
ORD10838,2026-02-11,CUST109,Female,45.0,South,Electronics,Laptop,1,55146.27,55146.27,UPI,2.0,No
ORD10509,2026-02-12,CUST120,Male,49.0,North,Clothing,Dress,2,2026.85,4053.7,UPI,3.0,No
ORD10282,2026-02-12,CUST161,Female,39.0,Central,Clothing,Dress,4,1901.07,7604.28,Credit Card,,No
ORD10482,2026-02-13,CUST103,Female,43.0,North,Beauty,Hair Dryer,2,1872.2,3744.4,UPI,4.0,No
ORD10764,2026-02-14,CUST349,Male,23.0,South,Clothing,Jeans,1,1495.7,1495.7,UPI,4.0,No
ORD10725,2026-02-14,CUST195,Female,30.0,South,Clothing,T-Shirt,1,759.91,759.91,UPI,4.0,Yes
ORD10810,2026-02-15,CUST210,Male,47.0,East,Home & Kitchen,Cookware Set,1,4361.17,4361.17,Credit Card,,No
ORD10793,2026-02-15,CUST321,Female,28.0,South,Electronics,Smart Watch,3,4339.27,13017.81,UPI,5.0,Yes
ORD10135,2026-02-15,CUST144,Male,30.0,North,Clothing,Sneakers,1,3395.77,3395.77,Debit Card,5.0,No
ORD10383,2026-02-17,CUST342,Female,20.0,Central,Home & Kitchen,Cookware Set,3,4661.27,13983.81,UPI,2.0,No
ORD10018,2026-02-18,CUST135,Male,61.0,North,Electronics,Smartphone,1,24980.92,24980.92,Credit Card,3.0,No
ORD10186,2026-02-19,CUST115,Male,28.0,West,Clothing,Sneakers,1,3397.57,3397.57,Cash on Delivery,4.0,No
ORD10501,2026-02-19,CUST126,Male,33.0,North,Home & Kitchen,Bed Sheet Set,1,1140.49,1140.49,UPI,,No
ORD10459,2026-02-19,CUST303,Female,47.0,Central,Electronics,Laptop,1,56261.78,56261.78,Credit Card,5.0,No
ORD10159,2026-02-20,CUST207,Female,34.0,South,Clothing,Dress,2,2038.86,4077.72,UPI,5.0,No
ORD10366,2026-02-21,CUST112,Male,53.0,North,Electronics,Smartphone,2,24113.06,48226.12,Credit Card,5.0,No
ORD10858,2026-02-22,CUST217,Male,39.0,South,Electronics,Wireless Headphones,1,2514.17,2514.17,UPI,4.0,No
ORD10922,2026-02-22,CUST183,Male,49.0,North,Electronics,Smart Watch,2,4376.34,8752.68,UPI,4.0,No
ORD10377,2026-02-22,CUST106,Male,42.0,South,Clothing,T-Shirt,1,771.49,771.49,Debit Card,2.0,Yes
ORD10745,2026-02-23,CUST258,Female,60.0,South,Books,Novel,1,411.88,411.88,UPI,5.0,No
ORD10085,2026-02-23,CUST309,Female,20.0,East,Home & Kitchen,Blender,2,2227.9,4455.8,UPI,4.0,No
ORD10789,2026-02-24,CUST125,Female,33.0,East,Home & Kitchen,Blender,1,2213.55,2213.55,UPI,5.0,No
ORD10206,2026-02-24,CUST167,Female,45.0,East,Beauty,Perfume,4,2504.05,10016.2,UPI,5.0,No
ORD10841,2026-02-24,CUST113,Female,35.0,North,Electronics,Laptop,2,54685.05,109370.1,UPI,2.0,No
ORD10385,2026-02-24,CUST122,Female,58.0,South,Books,Self-Help Book,1,442.17,442.17,Credit Card,3.0,No
ORD10207,2026-02-26,CUST245,Male,28.0,West,Electronics,Laptop,1,53082.76,53082.76,Credit Card,4.0,No
ORD10582,2026-02-26,CUST216,Female,28.0,North,Electronics,Smart Watch,1,4411.51,4411.51,UPI,4.0,No
ORD10772,2026-02-26,CUST105,Female,27.0,South,Electronics,Laptop,1,56288.7,56288.7,UPI,5.0,No
ORD10446,2026-02-26,CUST244,Male,49.0,West,Books,Self-Help Book,1,448.04,448.04,UPI,5.0,No
ORD10892,2026-02-28,CUST328,Male,21.0,West,Beauty,Perfume,4,2457.2,9828.8,Credit Card,5.0,No
ORD10689,2026-03-01,CUST102,Male,49.0,South,Clothing,Jacket,1,2989.33,2989.33,UPI,4.0,No
ORD10364,2026-03-03,CUST147,Male,33.0,North,Home & Kitchen,Coffee Maker,3,3461.04,10383.12,UPI,3.0,No
ORD10048,2026-03-04,CUST341,Female,49.0,South,Books,Data Science Handbook,1,863.37,863.37,Credit Card,4.0,No
ORD10888,2026-03-05,CUST100,Male,58.0,South,Electronics,Laptop,2,55692.91,111385.82,UPI,4.0,No
ORD10845,2026-03-07,CUST109,Male,44.0,South,Electronics,Wireless Headphones,1,2423.45,2423.45,UPI,4.0,Yes
ORD10343,2026-03-08,CUST192,Male,64.0,North,Clothing,T-Shirt,1,816.68,816.68,Credit Card,1.0,No
ORD10721,2026-03-11,CUST245,Male,51.0,West,Home & Kitchen,Bed Sheet Set,1,1226.44,1226.44,UPI,3.0,No
ORD10580,2026-03-11,CUST345,Female,40.0,South,Electronics,Smartphone,3,26144.42,78433.26,UPI,4.0,No
ORD10586,2026-03-11,CUST238,Female,18.0,South,Clothing,T-Shirt,1,765.67,765.67,UPI,5.0,No
ORD10332,2026-03-11,CUST275,Female,41.0,East,Electronics,Smart Watch,1,4523.72,4523.72,Credit Card,4.0,No
ORD10883,2026-03-11,CUST300,Female,27.0,South,Home & Kitchen,Cookware Set,1,4357.43,4357.43,UPI,3.0,No
ORD10849,2026-03-12,CUST100,Female,,North,Beauty,Hair Dryer,1,1902.51,1902.51,Debit Card,4.0,No
ORD10001,2026-03-12,CUST263,Male,62.0,South,Clothing,Dress,3,2042.59,6127.77,UPI,2.0,No
ORD10549,2026-03-13,CUST149,Female,26.0,South,Electronics,Tablet,1,17669.64,17669.64,Credit Card,4.0,No
ORD10697,2026-03-13,CUST345,Female,34.0,Central,Home & Kitchen,Air Fryer,1,6427.26,6427.26,Debit Card,2.0,No
ORD10234,2026-03-14,CUST145,Male,38.0,South,Books,Data Science Handbook,1,862.8,862.8,Net Banking,4.0,No
ORD10568,2026-03-14,CUST116,Female,35.0,East,Home & Kitchen,Cookware Set,1,4541.11,4541.11,Credit Card,,No
ORD10161,2026-03-15,CUST293,Female,49.0,West,Home & Kitchen,Blender,2,2207.23,4414.46,UPI,2.0,No
ORD10494,2026-03-17,CUST131,Male,21.0,South,Electronics,Tablet,2,18164.34,36328.68,UPI,1.0,Yes
ORD10791,2026-03-17,CUST199,Female,50.0,West,Clothing,Dress,1,1955.96,1955.96,UPI,5.0,No
ORD10717,2026-03-17,CUST150,Male,64.0,East,Clothing,Dress,1,2098.18,2098.18,Debit Card,3.0,No
ORD10972,2026-03-18,CUST307,Male,30.0,North,Books,Data Science Handbook,2,921.33,1842.66,Credit Card,2.0,No
ORD10144,2026-03-18,CUST207,Female,44.0,North,Books,Python Guide,1,603.99,603.99,UPI,5.0,No
ORD10353,2026-03-18,CUST336,Male,51.0,West,Home & Kitchen,Air Fryer,1,6530.59,6530.59,Net Banking,,No
ORD10693,2026-03-19,CUST205,Female,28.0,North,Home & Kitchen,Coffee Maker,1,3466.39,3466.39,UPI,5.0,No
ORD10915,2026-03-19,CUST283,Female,18.0,South,Electronics,Wireless Headphones,2,2585.59,5171.18,Credit Card,4.0,No
ORD10302,2026-03-20,CUST166,Male,45.0,East,Electronics,Wireless Headphones,3,2622.96,7868.88,Cash on Delivery,5.0,No
ORD10460,2026-03-21,CUST263,Female,20.0,East,Clothing,T-Shirt,1,804.78,804.78,Debit Card,5.0,No
ORD10405,2026-03-21,CUST145,Male,45.0,South,Clothing,Dress,1,1922.38,1922.38,Credit Card,5.0,No
ORD10702,2026-03-22,CUST124,Female,54.0,South,Beauty,Skincare Set,1,1241.62,1241.62,Credit Card,,No
ORD10559,2026-03-22,CUST221,Male,37.0,Central,Clothing,Jeans,1,1501.64,1501.64,Credit Card,4.0,No
ORD10328,2026-03-23,CUST245,Female,64.0,West,Clothing,Jeans,1,1451.16,1451.16,UPI,1.0,No
ORD10587,2026-03-23,CUST163,Male,34.0,East,Electronics,Tablet,2,17705.35,35410.7,Debit Card,4.0,No
ORD10783,2026-03-24,CUST117,Female,24.0,East,Electronics,Wireless Headphones,2,2512.16,5024.32,Net Banking,4.0,No
ORD10560,2026-03-25,CUST230,Female,47.0,North,Beauty,Sunscreen,2,507.79,1015.58,Credit Card,5.0,No
ORD10604,2026-03-26,CUST132,Male,24.0,South,Books,Novel,1,413.32,413.32,Debit Card,3.0,No
ORD10526,2026-03-26,CUST288,Male,53.0,South,Home & Kitchen,Cookware Set,2,4666.51,9333.02,Credit Card,2.0,No
ORD10467,2026-03-27,CUST238,Male,60.0,West,Clothing,Dress,1,1948.3,1948.3,UPI,5.0,No
ORD10929,2026-03-28,CUST277,Male,52.0,Central,Home & Kitchen,Coffee Maker,3,3427.0,10281.0,UPI,5.0,No
ORD10241,2026-03-29,CUST298,Male,61.0,South,Clothing,Dress,1,2007.24,2007.24,UPI,5.0,No
ORD10194,2026-03-29,CUST202,Female,49.0,West,Clothing,T-Shirt,4,832.61,3330.44,Credit Card,4.0,No
ORD10339,2026-03-29,CUST139,Male,18.0,South,Beauty,Perfume,1,2524.97,2524.97,Cash on Delivery,5.0,No
ORD10409,2026-03-31,CUST116,Female,43.0,Central,Electronics,Smart Watch,1,4561.57,4561.57,Cash on Delivery,3.0,No
ORD10047,2026-03-31,CUST230,Male,50.0,South,Clothing,T-Shirt,2,760.62,1521.24,Credit Card,1.0,No
ORD10990,2026-03-31,CUST275,Female,50.0,West,Books,Self-Help Book,1,446.04,446.04,UPI,4.0,Yes
ORD10134,2026-04-01,CUST287,Female,43.0,South,Electronics,Smartphone,3,25556.92,76670.76,Net Banking,3.0,No
ORD10063,2026-04-01,CUST116,Male,60.0,South,Electronics,Smart Watch,3,4372.7,13118.1,Credit Card,3.0,No
ORD10472,2026-04-01,CUST259,Female,30.0,North,Beauty,Perfume,4,2537.84,10151.36,Debit Card,4.0,No
ORD10556,2026-04-02,CUST280,Female,24.0,South,Clothing,Dress,1,2003.06,2003.06,UPI,5.0,No
ORD10388,2026-04-02,CUST259,Female,51.0,North,Clothing,Sneakers,2,3345.51,6691.02,Credit Card,5.0,No
ORD10904,2026-04-03,CUST341,Female,47.0,West,Electronics,Smartphone,1,25585.57,25585.57,Credit Card,4.0,No
ORD10551,2026-04-03,CUST298,Male,51.0,East,Electronics,Smartphone,2,25416.31,50832.62,UPI,4.0,No
ORD10010,2026-04-04,CUST210,Male,37.0,South,Electronics,Wireless Headphones,2,2550.29,5100.58,UPI,1.0,No
ORD10751,2026-04-04,CUST103,Male,51.0,South,Electronics,Smartphone,2,25277.56,50555.12,Credit Card,4.0,No
ORD10826,2026-04-05,CUST328,Male,41.0,North,Electronics,Smartphone,2,23910.63,47821.26,Credit Card,4.0,No
ORD10227,2026-04-05,CUST328,Female,46.0,South,Electronics,Smart Watch,4,4522.44,18089.76,UPI,4.0,No
ORD10023,2026-04-05,CUST343,Female,,Central,Books,Novel,1,384.21,384.21,UPI,2.0,No
ORD10107,2026-04-06,CUST178,Male,31.0,North,Clothing,Sneakers,2,3361.07,6722.14,Credit Card,5.0,No
ORD10522,2026-04-06,CUST223,Female,61.0,West,Home & Kitchen,Coffee Maker,5,3515.41,17577.05,Credit Card,5.0,No
ORD10541,2026-04-06,CUST316,Female,44.0,North,Electronics,Smartphone,2,24386.65,48773.3,Debit Card,3.0,No
ORD10099,2026-04-07,CUST244,Female,53.0,North,Electronics,Smart Watch,3,4318.49,12955.47,UPI,5.0,No
ORD10064,2026-04-07,CUST173,Female,20.0,East,Clothing,Sneakers,2,3425.22,6850.44,UPI,4.0,No
ORD10835,2026-04-07,CUST146,Male,19.0,North,Clothing,Jeans,1,1548.92,1548.92,Debit Card,5.0,No
ORD10175,2026-04-09,CUST138,Female,21.0,West,Beauty,Hair Dryer,2,1874.75,3749.5,Debit Card,3.0,No
ORD10622,2026-04-11,CUST191,Female,45.0,South,Home & Kitchen,Blender,1,2118.33,2118.33,UPI,2.0,No
ORD10007,2026-04-12,CUST153,Female,45.0,South,Books,Data Science Handbook,1,907.78,907.78,UPI,4.0,No
ORD10712,2026-04-13,CUST320,Female,32.0,West,Home & Kitchen,Bed Sheet Set,2,1177.15,2354.3,Debit Card,2.0,Yes
ORD10871,2026-04-14,CUST143,Female,36.0,Central,Clothing,Jacket,3,3051.24,9153.72,UPI,4.0,No
ORD10418,2026-04-14,CUST339,Male,28.0,South,Beauty,Sunscreen,2,482.89,965.78,Credit Card,5.0,No
ORD10933,2026-04-14,CUST107,Male,64.0,South,Books,Data Science Handbook,1,866.65,866.65,Credit Card,,Yes
ORD10686,2026-04-15,CUST121,Female,48.0,East,Electronics,Smartphone,1,25738.22,25738.22,UPI,4.0,No
ORD10228,2026-04-15,CUST270,Male,50.0,East,Electronics,Smart Watch,3,4573.57,13720.71,Credit Card,4.0,No
ORD10505,2026-04-16,CUST335,Female,30.0,North,Clothing,T-Shirt,3,773.26,2319.78,Net Banking,4.0,No
ORD10945,2026-04-16,CUST274,Male,59.0,Central,Beauty,Skincare Set,1,1346.68,1346.68,UPI,4.0,No
ORD10290,2026-04-16,CUST219,Female,26.0,East,Beauty,Skincare Set,1,1315.81,1315.81,Credit Card,,No
ORD10140,2026-04-17,CUST267,Male,20.0,West,Books,Novel,2,415.2,830.4,UPI,3.0,No
ORD10080,2026-04-17,CUST217,Female,,South,Books,Python Guide,2,601.19,1202.38,Cash on Delivery,4.0,No
ORD10184,2026-04-18,CUST335,Male,35.0,South,Clothing,Dress,1,1938.57,1938.57,Cash on Delivery,5.0,No
ORD10213,2026-04-18,CUST280,Female,51.0,North,Clothing,Dress,1,1977.06,1977.06,Cash on Delivery,4.0,No
ORD10125,2026-04-18,CUST286,Male,19.0,North,Home & Kitchen,Air Fryer,4,6528.67,26114.68,Debit Card,4.0,No
ORD10671,2026-04-19,CUST171,Male,40.0,South,Books,Self-Help Book,1,464.26,464.26,Credit Card,4.0,No
ORD10649,2026-04-19,CUST242,Female,58.0,North,Beauty,Perfume,1,2492.15,2492.15,Credit Card,3.0,No
ORD10342,2026-04-19,CUST161,Female,33.0,South,Beauty,Hair Dryer,2,1976.22,3952.44,UPI,3.0,No
ORD10316,2026-04-19,CUST104,Female,54.0,South,Clothing,Jeans,1,1455.27,1455.27,Credit Card,5.0,No
ORD10857,2026-04-20,CUST163,Male,55.0,Central,Electronics,Tablet,3,18371.96,55115.88,Debit Card,4.0,No
ORD10027,2026-04-20,CUST208,Female,40.0,North,Home & Kitchen,Coffee Maker,2,3382.6,6765.2,UPI,5.0,No
ORD10361,2026-04-20,CUST196,Female,24.0,West,Clothing,Jacket,1,2976.32,2976.32,Debit Card,4.0,No
ORD10548,2026-04-21,CUST273,Female,53.0,South,Home & Kitchen,Blender,2,2271.34,4542.68,Credit Card,4.0,No
ORD10992,2026-04-21,CUST172,Male,26.0,East,Clothing,Sneakers,3,3494.84,10484.52,UPI,4.0,Yes
ORD10471,2026-04-21,CUST178,Female,28.0,East,Clothing,Jeans,1,1430.56,1430.56,Net Banking,1.0,No
ORD10030,2026-04-21,CUST300,Male,28.0,East,Home & Kitchen,Blender,3,2117.55,6352.65,Cash on Delivery,4.0,No
ORD10909,2026-04-21,CUST316,Female,62.0,North,Home & Kitchen,Air Fryer,1,6513.3,6513.3,UPI,1.0,No
ORD10877,2026-04-21,CUST207,Female,51.0,East,Clothing,T-Shirt,2,813.69,1627.38,Net Banking,4.0,No
ORD10057,2026-04-22,CUST118,Male,48.0,West,Clothing,T-Shirt,1,768.3,768.3,UPI,4.0,No
ORD10889,2026-04-22,CUST218,Male,53.0,North,Books,Self-Help Book,4,453.26,1813.04,UPI,4.0,No
ORD10250,2026-04-22,CUST216,Male,37.0,South,Home & Kitchen,Bed Sheet Set,2,1223.8,2447.6,Credit Card,5.0,Yes
